_id,asmGrd,asmGrdNm,asmNm,yadmNm,ykiho
65f10f59b5a3f17e1ea35ba9,2,2회연속,요양병원,의료법인 굿타임의료재단 타임요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35baa,1,최근우수,요양병원,중앙효요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bab,1,최근우수,요양병원,해운대 한빛요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bac,1,최근우수,요양병원,(의)영님의료재단 개금중앙요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bad,1,최근우수,요양병원,푸른숲요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bae,1,최근우수,요양병원,의료법인 천지의료재단 금샘요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35baf,1,최근우수,요양병원,의료법인 희경의료재단 한국요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bb0,2,2회연속,요양병원,의료법인건강한사람들의료재단 프리마요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bb1,1,최근우수,요양병원,의료법인 윤재의료재단 금정요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bb2,1,최근우수,요양병원,사단법인청색회 연지그린요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bb3,3,3회연속,요양병원,인제요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bb4,1,최근우수,요양병원,의료법인선우의료재단  BHS동래한서요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bb5,2,2회연속,요양병원,의료법인에벤에셀의료재단 아름다운요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bb6,1,최근우수,요양병원,의료법인 은성의료재단 좋은리버뷰요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bb7,1,최근우수,요양병원,의료법인 동일의료재단 금정나라요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bb8,1,최근우수,요양병원,센텀이루다요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bb9,2,2회연속,요양병원,금정의료소비자생활협동조합 금송요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bba,1,최근우수,요양병원,의료법인상봉의료재단 상봉요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bbb,2,2회연속,요양병원,의료법인해림의료재단 부산금사요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bbc,3,3회연속,요양병원,의료법인 강혜의료재단 사랑의요양병원,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bbd,3,3회연속,고혈압,정영기내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bbe,3,3회연속,당뇨병,정영기내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bbf,3,3회연속,당뇨병,문내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bc0,2,2회연속,고혈압,문내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bc1,3,3회연속,당뇨병,최경희내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bc2,2,2회연속,고혈압,최경희내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bc3,2,2회연속,고혈압,준의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bc4,1,최근우수,당뇨병,준의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bc5,3,3회연속,고혈압,녹십자의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bc6,3,3회연속,고혈압,조은가정의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bc7,3,3회연속,당뇨병,조은가정의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bc8,3,3회연속,고혈압,이재관내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bc9,3,3회연속,당뇨병,이재관내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bca,3,3회연속,고혈압,봄내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bcb,3,3회연속,당뇨병,봄내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bcc,3,3회연속,당뇨병,허용진내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bcd,2,2회연속,고혈압,허용진내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bce,2,2회연속,고혈압,유바외과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bcf,3,3회연속,당뇨병,유바외과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bd0,2,2회연속,고혈압,고내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bd1,3,3회연속,고혈압,한결의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bd2,3,3회연속,당뇨병,한결의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bd3,3,3회연속,고혈압,김진규내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bd4,3,3회연속,당뇨병,김진규내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bd5,3,3회연속,고혈압,명지침례의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bd6,3,3회연속,당뇨병,명지침례의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bd7,3,3회연속,고혈압,자혜내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bd8,3,3회연속,당뇨병,자혜내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bd9,1,최근우수,고혈압,신의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bda,3,3회연속,당뇨병,신의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bdb,3,3회연속,당뇨병,허재영내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bdc,2,2회연속,고혈압,허재영내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bdd,3,3회연속,고혈압,공내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bde,3,3회연속,고혈압,이내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bdf,1,최근우수,당뇨병,이내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35be0,1,최근우수,고혈압,영진의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35be1,3,3회연속,고혈압,김용태내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35be2,3,3회연속,당뇨병,김용태내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35be3,1,최근우수,천식,김용태내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35be4,1,최근우수,당뇨병,박성수내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35be5,3,3회연속,천식,박성수내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35be6,3,3회연속,만성폐쇄성폐질환,박성수내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35be7,3,3회연속,고혈압,박성수내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35be8,1,최근우수,천식,강대식내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35be9,3,3회연속,당뇨병,강대식내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bea,2,2회연속,당뇨병,동아의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35beb,2,2회연속,고혈압,참사랑복지의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35bec,3,3회연속,당뇨병,배산메디칼의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bed,3,3회연속,고혈압,배산메디칼의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bee,3,3회연속,고혈압,지상근내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bef,3,3회연속,당뇨병,지상근내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bf0,3,3회연속,고혈압,우내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bf1,3,3회연속,고혈압,전봉균내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bf2,3,3회연속,당뇨병,전봉균내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bf3,1,최근우수,천식,전봉균내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35bf4,3,3회연속,고혈압,김태진내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35bf5,2,2회연속,고혈압,한빛강내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bf6,3,3회연속,당뇨병,한빛강내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bf7,3,3회연속,천식,한빛강내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bf8,2,2회연속,고혈압,이광욱내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bf9,1,최근우수,천식,이광욱내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bfa,3,3회연속,고혈압,민중기외과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bfb,3,3회연속,고혈압,성낙현내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35bfc,3,3회연속,고혈압,이형유내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bfd,2,2회연속,천식,박상조소아청소년과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bfe,3,3회연속,고혈압,박상조소아청소년과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35bff,3,3회연속,고혈압,위앤장내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35c00,3,3회연속,고혈압,이상훈소아청소년과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35c01,3,3회연속,고혈압,세종의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35c02,3,3회연속,당뇨병,세종의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35c03,3,3회연속,고혈압,김용준내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35c04,3,3회연속,당뇨병,김용준내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35c05,3,3회연속,고혈압,보람내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35c06,3,3회연속,당뇨병,보람내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNDEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35c07,3,3회연속,당뇨병,정가정의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35c08,3,3회연속,고혈압,정가정의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35c09,2,2회연속,고혈압,수도의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35c0a,1,최근우수,당뇨병,수도의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35c0b,3,3회연속,고혈압,최태룡내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35c0c,1,최근우수,당뇨병,최태룡내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35c0d,1,최근우수,고혈압,김중규의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQyNjEwMDIjNjEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35c0e,3,3회연속,고혈압,동산의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35c0f,3,3회연속,당뇨병,동산의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz
65f10f59b5a3f17e1ea35c10,3,3회연속,고혈압,조승호내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35c11,3,3회연속,당뇨병,조승호내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz
65f10f59b5a3f17e1ea35c12,1,최근우수,당뇨병,파티마의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35c13,3,3회연속,고혈압,정내과영상의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35c14,3,3회연속,당뇨병,정내과영상의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz
65f10f59b5a3f17e1ea35c15,3,3회연속,당뇨병,지산의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35c16,3,3회연속,고혈압,지산의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
65f10f59b5a3f17e1ea35c17,3,3회연속,고혈압,서보원내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz
65f10f59b5a3f17e1ea35c18,2,2회연속,고혈압,김연기이비인후과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz
